index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
eafed5de201d7e87e50bad4ea7e7abee,2026-02-11T10:09:08Z,Thunderstorm,έντονα καιρικά φαινόμενα,www.alphafreepress.gr,el,0.9,"Notfallmeldung für sich verschlechterndes Wetter: Orangefarbene Warnung des EMY vor Regen und Sturm. Der Nationale Meteorologische Dienst hat einen Notwetterbericht herausgegeben, der vor schweren Wetterphänomenen warnt, die das Land im kommenden Jahr beeinträchtigen werden","Έκτακτο δελτίο επιδύνωσης καιρού: Πορτοκαλί προειδοποίηση της ΕΜΥ για βροχές, καταιγίδες","Η Εθνική Μετεωρολογική Υπηρεσία εξέδωσε έκτακτο δελτίο καιρού, προειδοποιώντας για έντονα καιρικά φαινόμενα που θα επηρεάσουν τη χώρα τις επ","Emergency bulletin for worsening weather: Orange warning of the EMY for rains, storms. The National Meteorological Service has issued an emergency weather report, warning of severe weather phenomena that will affect the country in","Subitis bulletin pro crescente tempestate: Aureum monitum EMY pro pluviis, procellis. In National Meteorologicum servicium subitis tempestatum nuntiationem edixit, monens phaenomenorum tempestatum gravem quae patriam in afficient.",https://www.alphafreepress.gr/2026/02/11/ellada/ektakto-deltio-epidynosis-kairou-portokali-proeidopoiisi-tis-emy-gia-vroxes-kataigides/,https://www.alphafreepress.gr/wp-content/uploads/2026/02/roxi-.jpg,,": 
 , . , , , . 11 12 . :
, .
 13 , :
 , , . .",,2026-03-04 21:06:25+00:00,random,,,
a43661ba3b6893f2d46df8699b6ff901,2026-02-16T17:48:49Z,Thunderstorm,έντονα καιρικά φαινόμενα,www.newsit.gr,el,0.9,"Naxos: Zwei Gemeinden befinden sich aufgrund der durch das schlechte Wetter verursachten Katastrophen im Ausnahmezustand. Nach den heftigen Wetterphänomenen, die die Insel in den beiden vorangegangenen Tagen „heimgesucht“ hatten, wurde heute (16.02.2026) in zwei Gebieten von Naxos der Ausnahmezustand ausgerufen. Die ... 
Der Artikel Naxos: Zwei Gemeinden im Ausnahmezustand aufgrund der...",Νάξος: Σε καθεστώς έκτακτης ανάγκης δύο δημοτικές κοινότητες εξαιτίας των καταστροφών από την κακοκαιρία,"Σε καθεστώς έκτακτης ανάγκης, κηρύχθηκαν σήμερα (16/2/2026) δύο περιοχές της Νάξου, μετά τα έντονα καιρικά φαινόμενα που «χτύπησαν» το νησί τις δύο προηγούμενες μέρες. Η ... 
To άρθρο Νάξος: Σε καθεστώς έκτακτης ανάγκης δύο δημοτικές κοινότητες εξαιτίας των κ…","Naxos: Two municipal communities are in a state of emergency due to the disasters caused by the bad weather. A state of emergency was declared today (16/2/2026) in two areas of Naxos, after the intense weather phenomena that ""hit"" the island in the previous two days. The ... 
The article Naxos: Two municipal communities in a state of emergency due to the...","Naxos: Duo communitates municipales propter calamitates tempestatum in statu necessitudinis sunt. Status necessitatis hodie declaratus est (16/2/2026) duobus locis Naxos, postquam intensa tempestas phaenomena ""hit"" insulam priore biduo. In... 
Articulus Naxos: Duae communitates municipales in statu necessitatis ob...",https://www.newsit.gr/ellada/naksos-se-kathestos-ektaktis-anagkis-dyo-dimotikes-koinotites-eksaitias-ton-katastrofon-apo-tin-kakokairia/4602692/,https://www.newsit.gr/wp-content/uploads/2026/02/naxos1-1200x630.jpg,,", (16/2/2026) , «» . .
 cyclades24.gr, , « -» , .
 &amp; , &amp; , , :
, .
, , .
 , . 
 , , , .
cyclades24.gr
« », .
 , .
 , .",,2026-03-04 21:06:25+00:00,random,,,
bd21cc05e199cb57f50f66077707e5cc,2026-02-27T11:55:01Z,Thunderstorm,έντονα καιρικά φαινόμενα,www.protothema.gr,el,0.9,"Katakolo: Kontrollierte Sprengung des 40 Tonnen schweren Gesteins, das Häuser und Unternehmen bedroht. Es wurde in den vergangenen Tagen durch das Unwetter, das die Gegend heimgesucht hatte, vom Berg gelöst und blieb in unmittelbarer Nähe von Häusern und Geschäften stehen | Rock | Katakolo | Griechenland",Κατάκολο: Ελεγχόμενη ανατίναξη στον βράχο 40 τόνων που απειλεί σπίτια και επιχειρήσεις,Αποκολλήθηκε τις προηγούμενες ημέρες από το βουνό από τα έντονα καιρικά φαινόμενα που έπληξαν την περιοχή και σταμάτησε σε μικρή απόσταση από σπίτια και επιχειρήσεις | Βράχος | Κατάκολο | Ελλάδα,Katakolo: Controlled blasting of the 40-ton rock that threatens homes and businesses. It was detached from the mountain in the previous days by the severe weather that hit the area and stopped a short distance from homes and businesses | Rock | Katakolo | Greece,"Katakolo: Regulae rubigine 40-tonae petrae quae domos et negotia minantur. Quod cum superioribus diebus a monte seiuncta esset, tempestatibus percussis, et procul a sedibus et negotiis substitit, | Rock | Katakolo | Graecia",https://www.protothema.gr/greece/article/1780962/katakolo-eleghomeni-anatinaxi-ston-vraho-40-tonon-pou-apeilei-spitia-kai-epiheiriseis/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-27/vraxos-katakolo.jpg,,"To view this video please enable JavaScript, and consider upgrading to a
 web browser that supports HTML5 video",,2026-03-04 21:06:25+00:00,random,,,
b31c35367be245d42892f53fa65dbc5d,2026-02-16T20:49:36Z,Thunderstorm,έντονα καιρικά φαινόμενα,www.protothema.gr,el,0.9,In zwei Gemeinden von Naxos herrscht Katastrophenschutz-Notstand. Aufgrund von Küstenerosion nach Unwettern | Naxos | Katastrophenschutz | Griechenland,Σε κατάσταση Έκτακτης Ανάγκης Πολιτικής Προστασίας δύο δημοτικές κοινότητες της Νάξου,Λόγω της παράκτιας διάβρωσης μετά τα έντονα καιρικά φαινόμενα | Νάξος | Πολιτική Προστασία | Ελλάδα,Two municipal communities of Naxos are in a state of Civil Protection Emergency. Due to coastal erosion after severe weather | Naxos | Civil Protection | Greece,Duae communitates municipales Naxos in statu civilis Protectionis subitis sunt. Ob exesa maritima cum gravibus tempestatibus | Naxos | Civil Protection | Graecia,https://www.protothema.gr/greece/article/1775152/se-katastasi-ektaktis-anagis-politikis-prostasias-duo-dimotikes-koinotites-tis-naxou/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-15/naxos_2.jpg,,"To view this video please enable JavaScript, and consider upgrading to a
 web browser that supports HTML5 video",,2026-03-05 09:28:53+00:00,random,,,
00ee13862c40d103faabb4fe5e54f554,2026-02-21T04:49:15Z,Thunderstorm,έντονα καιρικά φαινόμενα,www.protothema.gr,el,0.9,"Die starken Wetterphänomene lassen nach, die Abwanderung zum Clean Monday erreicht ihren Höhepunkt. Warnungen für Ostmakedonien, Thrakien, Ägäis und Kreta – „Karawanen“ von Ausflügen nach Patras und strenge Verkehrskontrollen | Ausstieg | Sauberer Montag | Maut | KTEL | Attiki Odos | Ausflügler | Verkehr | Drei Tage Clean Monday | Griechenland","Υποχωρούν τα έντονα καιρικά φαινόμενα, κορυφώνεται η έξοδος για την Καθαρά Δευτέρα","Προειδοποιήσεις για Ανατολική Μακεδονία, Θράκη, Αιγαίο και Κρήτη – «Καραβάνια» εκδρομέων προς Πάτρα και αυστηροί έλεγχοι της Τροχαίας | Έξοδος | Καθαρά Δευτέρα | Διόδια | ΚΤΕΛ | Αττική Οδός | Εκδρομείς | Τροχαία | Τριήμερο Καθαράς Δευτέρας | Ελλάδα","The strong weather phenomena recede, the exodus for Clean Monday peaks. Warnings for Eastern Macedonia, Thrace, Aegean and Crete - ""Caravans"" of excursions to Patras and strict traffic controls | Exit | Clean Monday | Toll | KTEL | Attiki Odos | Excursionists | Traffic | Three days of Clean Monday | Greece","Fortis tempestatum phaenomena recedunt, egressum ad Tersus Lunae cacumina. Admonitiones pro Orientis Macedoniae, Thraciae, Aegaeae et Cretae - ""Caravans"" de excursionibus ad Patras et severas negotiationes moderandas | Exit | Clean Monday | Toll | KTEL | Attiki Odos | Excursionists | Traffic | Tres dies Tersus Lunae | Graecia",https://www.protothema.gr/greece/article/1777758/upohoroun-ta-edona-kairika-fainomena-korufonetai-i-exodos-gia-tin-kathara-deutera/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-21/exodos.jpg,,"To view this video please enable JavaScript, and consider upgrading to a
 web browser that supports HTML5 video",,2026-03-05 09:28:53+00:00,random,,,
c3714b4dfe3e25e912c06c36d567a0a0,2026-02-21T13:11:46Z,Thunderstorm,έντονα καιρικά φαινόμενα,www.naftemporiki.gr,el,0.9,"Lemnos: Das Wasser von Myrina ist nicht zum Trinken geeignet. Das Wasser von Myrina ist nach dem Unwetter auf der Insel nicht mehr trinkbar, wie die Gemeinde Limnos in einer Erklärung mitteilte.
„Die Gemeinde Limnos teilt mit, dass...
Lemnos: Das Wasser von Myrina ist nicht zum Trinken geeignet – NAFTEMPORIKI",Λήμνος: Ακατάλληλο για πόση το νερό της Μύρινας,"Ακατάλληλο για πόση κατέστη το νερό της Μύρινας, μετά τα έντονα καιρικά φαινόμενα που έπληξαν το νησί, όπως γνωστοποίησε ο Δήμος Λήμνου με ανακοίνωσή του.
«Ο Δήμος Λήμνου ενημερώνει ότι,…
Λήμνος: Ακατάλληλο για πόση το νερό της Μύρινας - Η ΝΑΥΤΕΜΠΟΡΙΚΗ","Lemnos: The water of Myrina is not suitable for drinking. The water of Myrina has become unfit for drinking, after the severe weather that hit the island, as announced by the Municipality of Limnos in a statement.
""The Municipality of Limnos informs that...
Lemnos: The water of Myrina is not suitable for drinking - NAFTEMPORIKI","Lemnos: Aqua Myrina non est idonea potioni. Aqua Myrinae ad potandum idonea facta facta est, post tempestates graves, quae insulam pulsant, ut denuntiatum est a Limno municipio.
""Municipalitas Limnos informat...
Lemnos: Aqua Myrinae ad potandum idonea non est - NAFTEMPORIKI",https://www.naftemporiki.gr/society/2075762/limnos-akatallilo-gia-posi-to-nero-tis-myrinas/,https://www.naftemporiki.gr/wp-content/uploads/2026/02/limnos_kakokairia-7.jpg,,,,2026-03-05 09:28:53+00:00,random,,,
0094c47b74d56cb2e26b343dab83c7c4,2026-02-14T05:37:51Z,Snow&Ice,χιονόνερο,dialogos.com.cy,el,0.9,"Instabiles Wetter: Regen, 6 Beaufort und Graupel in Troodos. Der Tiefdruck, der auf der Insel herrschte, hat sich abgeschwächt, während sich in der Gegend allmählich ein schwacher Hochdruck festzusetzen beginnt. Ab Montag schwebt Staub in der Atmosphäre, der sich am Dienstag allmählich auflöst. Heute wird das Wetter teilweise...","Άστατος ο καιρός: Βροχές, 6 μποφόρ και χιονόνερο στο Τρόοδος","Το χαμηλό βαρομετρικό που επηρέασε το νησί έχει εξασθενήσει, ενώ ασθενής ψηλή πίεση αρχίζει σταδιακά να εγκαθίσταται στην περιοχή. Από τη Δευτέρα στην ατμόσφαιρα θα αιωρείται σκόνη, η οποία απομακρύνεται προοδευτικά την Τρίτη. Σήμερα ο καιρός θα είναι μερικώς…","Unstable weather: Rain, 6 Beaufort and sleet in Troodos. The low pressure that affected the island has weakened, while weak high pressure is gradually starting to settle in the area. From Monday, dust will be suspended in the atmosphere, which will gradually clear on Tuesday. Today the weather will be partly...","Tempestas instabilis: Pluvia, 6. Beaufort et pruina in Troodos. Pressura humilis quae insulae affecta est debilitavit, dum alta pressio debilis paulatim incipit in area consistere. Ex Lunae, pulvis in atmosphaera suspendetur, quae paulatim die Martis patebit. Hodie tempestas partim ...",https://dialogos.com.cy/astatos-o-kairos-vroches-6-mpofor-kai-chiononero-sto-troodos/,https://dialogos.com.cy/wp-content/uploads/2026/01/b_anemoi_kairos_ID_1687044-768x4611-1.jpg,,"© Dialogos Media Group - , , , / , , , , ( ) , , , , , .",,2026-03-06 03:18:04+00:00,random,,,
1742af559b739d938dedfe47c06c239b,2026-02-20T05:55:41Z,Thunderstorm,έντονα καιρικά φαινόμενα,dialogos.com.cy,el,0.9,"„Bombardierte Landschaft“ am Strand von Paphos – Die Stürme hinterließen Bilder der Zerstörung. Die stürmischen Winde und der schwere Seegang der letzten Tage hinterließen schwere Schäden und Bilder, die auf eine „zerbombte Landschaft“ an der Küste von Paphos hinwiesen. Die Unwetter am Dienstag und Mittwoch verursachten umfangreiche...",«Βομβαρδισμένο τοπίο» στην παραλία της Πάφου — Οι θύελλες άφησαν πίσω εικόνες καταστροφής,Σοβαρές ζημιές και εικόνες που παρέπεμπαν σε «βομβαρδισμένο τοπίο» άφησαν πίσω τους οι θυελλώδεις άνεμοι και η σφοδρή θαλασσοταραχή των τελευταίων ημερών στο παραλιακό μέτωπο της Πάφου. Τα έντονα καιρικά φαινόμενα της Τρίτης και της Τετάρτης προκάλεσαν εκτετα…,"""Bombed landscape"" on Paphos beach — The storms left behind images of destruction. The stormy winds and severe seas of the last few days left behind serious damage and images that referred to a ""bombed landscape"" on the coastal front of Paphos. The severe weather conditions of Tuesday and Wednesday caused extensive...","""Tomed landscape"" in Papho beach - Procellae relictae imagines exitii. Procellae venti et maria gravia ultimorum dierum post grave damnum et imagines relictae sunt quae ""terrae bombedae"" in fronte Paphi maritimae relatae sunt. Gravis tempestatum dies Martis et Mercurii magnas effecit...",https://dialogos.com.cy/vomvardismeno-topio-stin-paralia-tis-pafoy-oi-thyelles-afisan-piso-eikones-katastrofis/,https://dialogos.com.cy/wp-content/uploads/2026/02/kakokairia11.gif,,"© Dialogos Media Group - , , , / , , , , ( ) , , , , , .",,2026-03-06 05:36:54+00:00,random,,,
f17db40b4e3a75f46e33bb8147fb1e07,2026-02-06T10:28:51Z,Snow&Ice,χιόνι,www.skai.gr,el,0.9,"Dänemark: MMM-Aussetzung, Schulschließungen und Flugausfälle aufgrund starken Schneefalls. Die Polizei in der Umgebung von Kopenhagen riet, „alle nicht unbedingt notwendigen Reisen“ zu vermeiden. Es können bis zu 30 cm Schnee fallen","Δανία: Διακοπή ΜΜΜ, κλείσιμο σχολείων και ακύρωση πτήσεων από σφοδρές χιονοπτώσεις",Η αστυνομία περιοχών γύρω από την Κοπεγχάγη συνέστησε να αποφεύγονται «όλες οι μη απαραίτητες μετακινήσεις». Μπορεί να πέσει χιόνι έως και 30 εκατοστά,"Denmark: MMM suspension, school closures and flight cancellations due to heavy snowfall. Police in areas around Copenhagen advised avoiding ""all non-essential travel"". Up to 30cm of snow may fall","Dania: MMM suspensio, scholae commissuras et fuga cancellations ob nix gravis. Vigilum in locis circa Hafniae consilium vitandum ""omnes peregrinationes non essentiales"". Ad 30cm nivis potest cadere",https://www.skai.gr/news/world/dania-diakopi-mmm-kai-kleisimo-sxoleion-apo-sfodres-xionoptoseis,https://cdn.skai.gr/sites/default/files/styles/article_16_9/public/2026-02/x_dania_xioni.jpg?itok=uV2XJnoD,,"23.00 -  , , 
« ». 30 
, .
 (DMI) , , , , , .
 .
 « ». , .
 DMI, 30 .
 « ». , .
 , .
 .Skai.gr Google News .
© 2026 skai.gr - All Rights Reserved",,2026-03-06 17:23:16+00:00,random,,,
324f63dfb68c3e9925179781442d0ce0,2026-02-07T08:30:00Z,Snow&Ice,χιόνι,www.protothema.gr,el,0.9,"Gus Kenworthy: Der Athlet, der ICE „pinkelte“ – Das Bild, das er auf Instagram geteilt hat, und seine Erklärung. Der Skifahrer und Schauspieler nimmt an den Olympischen Winterspielen teil und schrieb mit seinem Urin „C#@^& ICE“ in den Schnee. | Marie Claire",Γκας Κενγουόρθι: O αθλητής που «ούρησε» τον ICE- Η εικόνα που μοιράστηκε στο Instagram και η εξήγησή του,O σκιέρ και ηθοποιός συμμετέχει στους Χειμερινούς Ολυμπιακούς Αγώνες και έγραψε στο χιόνι «Γ#@^& τον ICE» με τα ούρα του. | Marie Claire,"Gus Kenworthy: The athlete who ""peeed"" ICE- The image he shared on Instagram and his explanation. The skier and actor is participating in the Winter Olympics and wrote ""C#@^& ICE"" on the snow with his urine. | Marie Claire","Gus Kenworthy: Athleta qui ""peeed"" ICE- Imaginem super Instagram communicavit eiusque explicationem. Nauta et histrio Olympia Hiemalia participat et ""C#@^& ICE"" in nive cum urina sua scripsit. | Maria Claire",https://www.protothema.gr/marie-claire/article/1770022/gas-kengouorthi-o-athlitis-pou-ourise-ton-ice-i-eikona-pou-moirastike-sto-instagram-kai-i-exigisi-tou/,https://www.protothema.gr/images/640x360share/2/jpeg/files/2024-12-11/xrvma_ektakth_epikairothta_1012242.jpeg,,"Gus Kenworthy, freestyle Team GB 2026, Team USA, Instagram. 1,2 , , , American Horror Story 80 for Brady,  «F*** ICE»  . .
: «  ICE  ». Marieclaire.gr",,2026-03-06 17:23:16+00:00,random,,,
a3873f320691da7e56a256ca437ef4d1,2026-02-10T08:39:09Z,Snow&Ice,χιόνι,www.newsit.gr,el,0.9,"Japan: 46 Tote durch starken Schneefall – 1,3 Meter Schnee erreichen den Norden. Japan ist seit einigen Tagen dem Schneefall ausgeliefert, die Zahl der Todesopfer stieg in weniger als einem Jahr auf 46 ... 
Der Artikel Japan: Die Zahl der Todesopfer durch die schwere Schneefallwelle beträgt 46 – Der Schnee erreicht im Norden 1,3 Meter...","Ιαπωνία: Στους 46 οι νεκροί από το σφοδρό κύμα χιονοπτώσεων – Τα 1,3 μέτρα φτάνει το χιόνι στα βόρεια","Στο έλεος των χιονοπτώσεων βρίσκεται η Ιαπωνία εδώ και λίγες μέρες, με τον απολογισμό των νεκρών να έχει φτάσει τους 46 σε λιγότερο από έναν ... 
To άρθρο Ιαπωνία: Στους 46 οι νεκροί από το σφοδρό κύμα χιονοπτώσεων – Τα 1,3 μέτρα φτάνει το χιόνι στα βόρεια δη…","Japan: 46 dead from heavy snowfall - 1.3 meters of snow reaches the north. Japan has been at the mercy of snowfall for a few days now, with the death toll reaching 46 in less than a ... 
The article Japan: The death toll from the severe wave of snowfall is 46 - The snow reaches 1.3 meters in the north...","Iaponia: 46 mortuus ex gravi nix - 1.3 metra nivis septentrionem attingit. Iaponia apud paucos dies nunc nix misericordiae fuit, cum portorium mortis 46 in minus quam ... perveniens. 
Articulus Iaponia: Mortuus vectigal ex unda gravi nix est 46 - Nix ad 1.3 metra in septentrione...",https://www.newsit.gr/kosmos/iaponia-stous-46-oi-nekroi-apo-to-sfodro-kyma-xionoptoseon-ta-1-3-metra-ftanei-to-xioni-sta-voreia/4596942/,https://www.newsit.gr/wp-content/uploads/2026/02/iaponia-3-1200x630.jpg,,", 46 . 558, 1,3 . 20 2026 , . , , 1,3 , ., , . 91 . . , , , 4,5 .",,2026-03-06 17:23:16+00:00,random,,,
1e70087e4a05b190ed75e214340cff73,2026-02-11T05:29:14Z,Snow&Ice,χιόνι,dialogos.com.cy,el,0.9,"Wetter: Heute vereinzelt Gewitter und in den Bergen Schnee. Schwacher Tiefdruck wirkt sich auf das Gebiet aus. Am Donnerstag und Freitag wird mit Staub in der Atmosphäre gerechnet. Heute ist das Wetter teilweise bewölkt und örtlich größtenteils bewölkt, während vereinzelte Regenfälle zu erwarten sind...",Καιρός: Μεμονωμένες καταιγίδες σήμερα και χιόνι στα ορεινά,"Ασθενής χαμηλή πίεση επηρεάζει την περιοχή. Την Πέμπτη και την Παρασκευή στην ατμόσφαιρα αναμένεται να παρατηρείται σκόνη. Σήμερα, ο καιρός θα είναι μερικώς συννεφιασμένος και τοπικά κυρίως συννεφιασμένος, ενώ κατά διαστήματα αναμένονται μεμονωμένες βροχές χω…","Weather: Isolated thunderstorms today and snow in the mountains. Weak low pressure affects the area. Dust is expected in the atmosphere on Thursday and Friday. Today, the weather will be partly cloudy and locally mostly cloudy, while isolated rains are expected at intervals...","Tempestas: hodie solitaria tonitribus et nix in montibus. Debilis humilis pressura area afficit. Pulvis in atmosphaera Iovis et Veneris exspectatur. Hodie tempestas partim nubilum erit et loco plerumque nebulosum, cum imbres solitarii intervallis exspectantur...",https://dialogos.com.cy/kairos-memonomenes-kataigides-simera-kai-chioni-sta-oreina/,https://dialogos.com.cy/wp-content/uploads/2025/12/vroxes-kairos-plimires9-1024x670.jpg,,". .
, , . . , 3 4 , 4 5 . . 19 7 .
, , , , . , , 3 4 , 4 5 . . 9 , 15 , 12 3 , .
 , , , . . . , , .",,2026-03-06 17:23:16+00:00,random,,,
10830eeb2dc31dbaac118c2313adb9a5,2026-02-15T19:32:00Z,Snow&Ice,χιόνι,www.protothema.gr,el,0.9,"Anderlecht-Fans räumten den Schnee vom Spielfeld, siehe Video. Lila Fans betreten das Spielfeld, um den Schnee für das Spiel ihrer Mannschaft gegen La Louviere zu räumen | Schnee | Belgien | Anderlecht | La Louvière | Sport","Οι οπαδοί της Άντερλεχτ καθάρισαν το χιόνι από το γήπεδο, δείτε βίντεο",Οι οπαδοί των «μωβ» μπήκαν στο γήπεδο για να καθαρίσουν το χιόνι ώστε να να παίξει η ομάδα τους με την Λα Λουβιέρ | Χιόνι | Βέλγιο | Άντερλεχτ | Λα Λουβιέρ | Sports,"Anderlecht fans cleared the snow from the pitch, watch video. Purple fans enter the pitch to clear the snow for their team to play La Louviere | Snow | Belgium | Anderlecht | La Louviere | Sports","Anderlecht fans nix e pice purgata, vigilate. Purpurae fans picem intrant ut nivem expurgent pro suis quadrigis ad La Louviere ludere | Nives | Belgium | Anderlecht | La Louviere | Sports",https://www.protothema.gr/sports/article/1774548/oi-opadoi-tis-aderleht-katharisan-to-hioni-apo-to-gipedo-deite-video/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-15/anderlecht.jpg,,", , .. social media .",,2026-03-06 17:23:16+00:00,random,,,
cdf304ef5be7efe5dc5218bb875ccb70,2026-02-18T15:34:40Z,Snow&Ice,χιόνι,www.protothema.gr,el,0.9,"Die Einwohner von Bodo Glimt haben vor dem Spiel gegen Inter 80 Tonnen Schnee vom Spielfeld entfernt. Das Team von Kristian Kivus wird bei -6°C am Polarkreis antreten – Eine gigantische Anstrengung der Norweger, das Feld für das heutige Spiel vom Schnee zu befreien | Schneefall | Bodo Glimt | Intersport",Οι άνθρωποι της Μπόντο Γκλιμτ απομάκρυναν 80 τόνους χιόνι από το γήπεδο ενόψει του ματς με την Ίντερ,Στους -6°C θα αγωνιστεί η ομάδα του Κριστιάν Κίβου στον Αρκτικό Κύκλο – Τιτάνια προσπάθεια των Νορβηγών να καθαρίσουν το γήπεδο από το χιόνι για το αποψινό ματς | Χιονόπτωση | Μπόντο Γκλιμτ | ΄Ιντερ | Sports,The people of Bodo Glimt removed 80 tons of snow from the pitch ahead of the match against Inter. Kristian Kivus' team will compete in -6°C in the Arctic Circle - A titanic effort by the Norwegians to clear the field of snow for tonight's match | Snowfall | Bodo Glimt | Inter Sports,Bodo Glimt LXXX talenta nivis e pice ante certamen Inter Interrexi removit. Turma Kristian Kivus' certabit in -6°C in Circulo Arctico - A Titanico nisu Norvegorum ad purgandum campum nivis pro hac nocte compositus | Snowfall | Bodo Glimt | Inter Sports,https://www.protothema.gr/sports/article/1776264/oi-anthropoi-tis-bodo-glimt-apomakrunan-80-tonous-hioni-apo-to-gipedo-enopsei-tou-mats-me-tin-ider/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-18/385d0c87-fc6f-4828-ad97-0217a3689386.jpg,,"Bodø/Glimt have had to move 80 tons of snow - standing up to five metres high - ahead of their Champions League game v. Inter Milan today.
The Norwegian club are the first team from the Arctic Circl… [+140 chars]",,2026-03-06 17:23:16+00:00,random,,,
b2bdf446c487c89fcff0d1bb3e37282a,2026-02-20T16:14:51Z,Snow&Ice,χιόνι,www.newsit.gr,el,0.9,"Österreich: Schnee sorgte für Probleme am Flughafen Wien. Heftiger Schneefall führte in Österreich zu Stromausfällen und Verkehrsproblemen, darunter die Sperrung von Autobahnabschnitten und die vorübergehende Einstellung des Flugbetriebs am Flughafen ... 
Der Artikel Österreich: Der Schnee verursachte...",Αυστρία: Το χιόνι προκάλεσε προβλήματα στο αεροδρόμιο της Βιέννης,"Οι έντονες χιονοπτώσεις στην Αυστρία προκάλεσαν διακοπές στην ηλεκτροδότηση και προβλήματα στις μεταφορές, συμπεριλαμβανομένου του κλεισίματος τμημάτων αυτοκινητοδρόμων και της προσωρινής αναστολής πτήσεων στο αεροδρόμιο ... 
To άρθρο Αυστρία: Το χιόνι προκάλ…","Austria: Snow caused problems at Vienna airport. Heavy snowfall in Austria caused power outages and transport problems, including the closure of sections of motorways and the temporary suspension of flights at the airport ... 
The article Austria: The snow caused...","Austria: Nix difficultates Vindobonae aeroportus effecit. Gravis nix in Austria vim outages et difficultates transportandas effecit, cum clausura sectionum motorum et suspensio volatus temporalis in aeriporto ... 
Articulus Austriae: Nives effecit...",https://www.newsit.gr/kosmos/aystria-to-xioni-prokalese-provlimata-sto-aerodromio-tis-viennis/4606602/,https://www.newsit.gr/wp-content/uploads/2026/02/austria-wien-reuters-1200x630.jpg,,"18:14
20 2026
 / REUTERS/Elisabeth Mandl
, .
« , », . 230 , , .
« », , APA 20 .
 (A21) « , », .
 , , 30.000 , . . .
18:23 
 20.02.26
17:51 
 20.02.26
17:12 
 20.02.26",,2026-03-06 17:23:16+00:00,random,,,
4fb0e8642dc057bbd47cc6d89b12dece,2026-02-23T17:06:18Z,Snow&Ice,χιόνι,www.protothema.gr,el,0.9,"Im Ausnahmezustand ist New York unter dem Schnee „begraben“, siehe Video. New York war mit einem der stärksten Schneestürme der letzten Jahre konfrontiert | New York | Schlechtes Wetter | Schneefall | Welt","Σε κατάσταση έκτακτης ανάγκης η Νέα Υόρκη που «θάβεται» κάτω από το χιόνι, δείτε βίντεο",Η Νέα Υόρκη αντιμέτωπη με μία από τις ισχυρότερες χιονοθύελλες των τελευταίων ετών | Νέα Υόρκη | Κακοκαιρία | Χιονοπτώσεις | Κόσμος,"In a state of emergency, New York is ""buried"" under the snow, see video. New York faced with one of the strongest snowstorms in recent years | New York | Bad weather | Snowfall | World","In statu subitis, New York ""sepultus"" sub nive, vide video. Novi Eboraci faciei cum una ex his annis validissimas nives | New York | Bad weather | Snowfall | Mundus",https://www.protothema.gr/world/article/1778623/istorikos-hionias-sti-nea-uorki-se-katastasi-ektaktis-anagis-i-poli-pou-thavetai-kato-apo-to-hioni/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-23/newyork-snow-xrm.jpg,,", . , . 15 , 22 . 22,5 , 12 , . 
, 11 20,9 , . 27,5 2016.
FreeholdMonmouth 61 , (NWS). 
 « », 60 /., Kathy Hochul, , , .",,2026-03-06 17:23:16+00:00,random,,,
403240af8301baaa45cadabaae56c042,2026-02-24T19:51:00Z,Snow&Ice,χιόνι,www.skai.gr,el,0.9,"Frankreich: Zwei Frauen wurden in Haute-Savoie durch eine Lawine getötet. Die beiden Frauen erschienen nicht zu ihrer Arbeit, woraufhin es zu einer Mobilmachung kam. Retter fanden sie im Schnee begraben",Γαλλία: Δύο γυναίκες σκοτώθηκαν εξαιτίας χιονοστιβάδας στην Άνω Σαβοΐα,"Οι δυο γυναίκες δεν παρουσιάστηκαν στη δουλειά τους, με αποτέλεσμα να υπάρξει κινητοποίηση. Διασώστες τις εντόπισαν θαμμένες στο χιόνι","France: Two women were killed by an avalanche in Haute-Savoie. The two women did not show up for their work, as a result of which there was a mobilization. Rescuers found them buried in the snow","Gallia: duae feminae ab NIVIS in Haute-Savoie occisae sunt. Duae feminae opus suum non ostenderunt, propter quod convocatio facta est. Resuers in nix sepelierunt eos invenerunt",https://www.skai.gr/news/world/gallia-dyo-gynaikes-skotothikan-eksaitias-xionostivadas-stin-ano-savoia,https://cdn.skai.gr/sites/default/files/styles/article_16_9/public/2026-02/ap_gallia_xionia.jpg?itok=0mcJuu4C,,", , , 30 .
 , . .
 , « 50 . 1,5 . », «» ( 3) .
 .Skai.gr Google News .",,2026-03-06 17:23:16+00:00,random,,,
